Id,Size (sqft),Number of Bedrooms,Number of Floors,Age of Home,Price (1000s dollars)
5229300027,1190,3,1,97,275.0
2214800730,2240,4,1,61,287.5
3521059124,2550,2,2,47,345.0
1931300850,920,2,1,130,427.0
2206500110,1520,4,1,85,508.45
3856903515,1460,3,1,128,705.0
5561401530,1900,1,1,63,550.0
2206900065,1430,3,1,85,380.0
7852090820,2500,3,2,39,539.9
2354300915,720,2,1,97,330.0
9214400120,1140,2,1,93,455.0
7298050090,3530,4,2,48,510.0
1323059098,1220,3,1,70,315.0
7345000120,1320,3,1,73,206.0
8563050110,2170,4,1,72,592.5
3754010040,2020,3,2,59,744.0
8944320100,1990,3,2,51,334.5
6788201781,2660,4,1,117,886.0
1036400100,2360,4,1,67,600.0
323089085,2740,3,1,41,850.0
7905200365,1360,3,1,102,550.0
2420069268,1230,2,1,129,184.9
7957600025,1260,3,1,85,245.0
1338600090,1040,2,1,94,370.0
5255690100,2700,4,1,62,480.0
1646500365,1800,3,2,134,579.0
2645500021,1590,3,1,76,339.275
2220069003,1360,3,1,85,425.0
2123049498,1370,3,1,81,170.0
4139450360,3320,4,2,45,950.0
2600100300,2980,4,1,63,623.0
2767600150,1350,3,3,35,477.0
1771000970,1160,3,1,73,330.0
7960100120,1480,3,2,126,600.0
424049039,1640,3,1,116,570.0
7853220970,2680,4,2,36,515.0
439000230,2440,4,1,88,805.0
9406510040,2920,4,2,43,555.0
7697850360,1780,3,2,55,245.0
2923500750,2170,4,1,62,638.15
3024059057,5550,4,2,37,1650.0
322059095,2060,4,1,72,269.95
8651400580,1050,3,1,71,195.0
7812800855,790,2,1,96,159.1
4151800265,1010,3,1,98,550.0
1005000062,1040,2,1,90,299.0
9528105305,3130,4,2,26,1375.0
7225000215,900,2,1,89,249.5
5605000215,1470,4,1,122,700.0
1922059401,1080,4,1,140,275.0
3824100286,2440,3,1,78,565.0
1226039058,2520,4,1,84,425.0
2770605175,1760,4,1,94,620.047
6791200120,1820,3,1,63,480.0
6791200120,1820,3,1,63,515.0
4137010590,3040,4,2,41,420.0
5495200040,3490,5,1,83,610.0
868000175,2440,4,1,90,849.0
8820902549,2280,3,2,91,718.0
8731980040,1980,3,1,66,295.0
3096000040,2360,5,1,100,871.0
4058800215,3890,3,1,97,430.0
3579800405,2300,4,1,79,440.0
3188100065,910,2,1,98,405.0
8570900038,1140,3,1,46,340.0
4379400490,2390,4,2,34,675.0
952003575,1150,3,1,97,480.0
162500015,2330,5,1,79,362.5
7732410360,2420,3,2,53,752.888
3031200120,960,4,1,91,255.0
2131700900,1010,1,1,72,283.7
2122059198,2370,4,2,39,335.0
7340600735,2880,3,1,82,285.0
2923049393,2400,4,1,76,278.0
7922710450,3670,5,1,67,731.0
192450180,1140,3,1,55,335.0
782700120,1410,3,1,60,334.2
2887703155,1530,6,1,119,642.0
5700000245,1720,4,1,115,540.0
2420069003,1620,3,1,80,299.0
9274202165,1570,3,1,100,560.0
9287802410,1990,5,1,127,852.0
2324039077,930,2,1,99,306.0
9329300040,1550,3,1,59,440.0
259700180,1650,4,1,74,517.0
5100400315,800,2,1,100,379.0
3424069076,930,2,1,121,360.0
9138100261,2550,4,1,114,645.0
7227500740,720,2,1,98,217.0
8150100265,620,2,1,99,255.0
1150000040,2360,3,2,53,625.0
9238900616,1760,3,1,80,680.0
9289900065,2100,3,1,83,440.0
7504020610,2480,5,2,62,615.0
7454001210,1040,3,2,98,239.0
2122039137,1656,3,1,55,462.5
6884800180,2090,4,1,113,619.4
7110000068,2520,6,2,86,975.0
7625701935,700,2,1,97,330.0
4054500180,4030,4,2,52,985.0
2917200475,760,2,1,94,430.0
3262300555,6500,4,2,39,2458.0
1245003740,1840,3,2,94,778.0
1796381120,1090,3,1,50,219.0
3761100180,2980,4,1,112,1595.0
6666800180,1900,4,1,74,715.0
8651200040,2790,4,2,76,950.0
5100402310,1280,2,1,89,425.0
421049170,1510,3,1,78,239.0
726059047,920,1,1,96,310.0
5100403636,700,2,1,113,400.0
1535204365,1980,2,2,63,428.0
4240400155,1440,3,1,111,600.0
5468750040,2740,4,2,50,415.0
9158100040,1400,2,1,91,401.0
7460000040,2270,3,1,92,292.0
2927600155,1310,3,1,90,291.75
8731950910,1680,3,1,72,227.0
1726600110,2260,3,1,63,675.0
3320000212,1350,3,2,33,397.5
1670400068,1820,2,2,119,206.0
7424700145,3380,3,3,32,1190.0
2408800120,2140,4,1,81,360.0
1776230180,2430,4,2,30,427.5
7889601320,940,2,1,97,115.0
7589200153,2070,3,1,92,559.0
8032700175,1510,4,1,134,420.0
9238430300,2550,4,1,58,550.0
6150700180,700,2,1,92,282.15
3330501645,1150,3,1,130,260.0
7853210180,2340,3,2,36,428.0
6149700194,1510,3,3,33,319.95
3625049079,2070,3,1,94,1350.0
2979800750,1150,2,1,116,552.0
2887700970,2190,4,1,111,637.0
8732130940,1980,4,1,62,213.0
2968800645,960,3,1,82,215.0
2351800065,2180,3,1,91,590.0
2822069080,2560,4,2,51,390.0
5018200110,2270,4,1,81,287.0
1235100371,3550,5,2,80,580.0
3904930410,1330,3,1,52,424.0
3529000880,2110,4,2,52,610.0
8081020330,3470,4,1,51,1320.0
2516000515,1550,4,1,122,623.5
3223039010,570,2,1,104,260.0
9828702588,2030,3,3,27,906.0
6672920150,1500,3,1,53,330.0
9485700150,920,2,1,85,275.0
3500100208,1470,3,1,87,290.0
4083302915,1150,2,1,123,599.95
1560920450,4180,4,2,54,550.0
2475200930,1690,3,1,53,289.0
2064800120,2150,4,1,64,411.0
272000945,2330,3,1,76,826.0
9476700035,2680,4,2,97,400.0
859000018,1740,3,2,32,342.0
4237900645,1320,2,1,85,475.0
2436200436,3150,4,2,26,1205.0
7635801321,2480,4,1,127,455.0
3975400085,3330,4,1,82,850.0
1099600220,1010,3,1,69,185.0
8952900245,4920,6,1,80,850.0
1622049140,1570,4,1,80,239.9
2824069373,3580,5,2,41,765.0
1774000330,2220,3,1,73,437.0
1555300530,1010,3,1,71,240.0
4402700593,1440,2,1,91,395.0
2556500040,1230,3,1,85,320.0
1737100040,1710,3,1,59,525.0
7575620120,2390,3,2,52,260.0
2817900100,2840,3,1,52,450.0
1939100610,2300,4,2,50,560.0
4174600386,2270,5,1,51,310.0
1310440590,2290,3,2,43,440.0
4037200690,1330,4,1,83,458.45
8072000035,1200,3,1,122,200.0
2125410210,2160,3,2,53,430.0
3755000120,1120,3,1,74,360.0
3598600088,2090,4,1,78,311.0
4083305633,1470,3,3,37,615.0
9545200180,2270,3,2,61,575.0
46100504,4100,4,1,106,2027.0
952000925,1440,3,1,123,430.0
4039300490,1200,3,1,78,400.0
8151600941,1720,3,1,83,340.0
3448001975,930,1,1,116,351.0
2141500040,2400,4,2,38,440.0
2798600120,1960,4,2,41,298.0
2227900040,1890,4,1,76,300.0
3395040580,1590,3,2,39,310.0
6137610620,2590,4,2,47,500.0
7518505375,860,3,1,113,399.9
9206950100,1270,3,2,36,343.0
9542890100,1130,2,2,30,415.0
4254000620,1860,3,2,43,410.0
6414100026,1802,2,1,79,320.0
1346300035,4480,5,2,138,1990.0
2212210360,1310,2,1,60,253.0
205000410,2320,3,2,48,630.0
2892600056,1130,2,1,87,216.0
3396800120,2180,3,1,57,540.0
2320069089,1830,3,1,110,212.0
4036400110,2340,3,1,62,300.0
7518506716,2830,3,3,26,969.95
9826701765,1610,3,1,84,715.0
1438700040,2410,5,2,72,1321.62
5494000040,2660,4,1,72,1444.0
7224500375,1030,3,1,116,305.0
1025049254,1390,3,2,34,458.0
2407000110,1580,3,1,98,275.0
7203600745,2330,3,2,110,550.0
7234601198,1540,3,3,29,742.0
1931300110,1570,3,2,132,700.0
8624700015,2940,4,1,85,640.0
6149700315,1240,3,1,93,352.0
2064800880,1410,3,1,71,301.5
3902300450,2190,4,1,61,630.0
1332300110,3040,3,2,41,340.0
7663700610,1860,4,1,87,477.5
7520000330,1690,3,1,43,285.0
1521049156,1900,3,1,82,255.0
6648760150,1600,3,2,47,315.0
1807900300,2530,6,1,62,830.0
4310700778,1860,3,3,26,539.95
5364200620,2390,3,2,99,980.0
1939130120,3100,4,2,50,735.0
7280300375,2650,5,1,75,536.0
2767602720,1520,3,1,95,575.0
3300701185,1510,2,1,116,500.0
8731901910,1960,4,1,73,285.5
2558640110,2270,4,1,67,498.0
9465200405,910,2,1,101,412.0
2896000450,2100,4,1,65,607.0
1320069255,1000,3,1,49,199.0
8651720150,2760,4,1,62,492.5
3840700757,2840,4,2,39,585.0
8856970530,1860,3,2,40,326.995
2473351050,1920,4,1,72,372.5
7003200120,840,2,1,103,528.0
1321059097,2390,3,1,65,400.0
2571910100,2100,4,2,47,344.0
5104511050,2430,4,2,37,409.95
2771603990,1880,3,1,90,625.0
9407001770,1350,3,1,53,304.95
3211230300,2160,2,1,55,381.5
3229200040,1430,3,1,94,215.0
3810000843,2840,5,2,115,345.0
4045700455,2510,3,2,79,363.0
3322049095,1690,3,1,127,240.0
8682280970,1930,2,1,35,548.05
9269200650,720,2,1,99,314.0
7701961220,2990,4,2,50,800.0
7883603945,2300,5,2,135,400.0
1352300580,460,1,1,103,247.0
8714600145,1240,2,1,134,540.0
323089172,1900,4,2,45,410.0
8651511030,2120,3,1,59,525.0
7015200900,2440,4,2,111,820.0
736100065,3300,4,1,107,1250.0
3123049131,1180,2,1,85,244.0
1773101530,520,1,1,110,275.0
6917700650,2070,2,1,94,577.0
3574800090,2250,5,1,63,446.95
7853220610,2050,3,2,36,457.0
9537200037,1310,4,1,114,320.0
5470100090,1250,3,1,71,210.0
3826500730,2130,4,1,62,220.0
2998800040,2250,3,1,115,589.0
7658600150,1880,4,1,136,435.0
3816300065,1520,3,1,87,375.0
1561600056,4010,4,2,33,1735.0
8682261250,1660,2,1,35,545.0
6392002550,3400,3,2,57,970.0
1370803835,2320,2,1,94,705.0
7805450040,3740,5,2,56,915.557
8019200823,1810,4,1,80,259.0
5457800930,3170,2,2,140,1695.0
3715500110,1680,3,1,71,427.0
6058600385,930,2,1,129,390.0
7708250040,2390,3,2,45,363.0
2769600035,2680,4,1,112,612.0
5500100120,1790,4,1,75,380.0
4472000040,1680,4,1,43,230.0
9376301591,1570,3,1,109,580.0
4232903990,2230,3,2,122,770.0
7575500150,1260,4,1,49,207.2
6817801430,1790,3,1,55,525.0
2883200760,2440,3,1,79,925.0
1797500985,2410,4,2,130,883.0
2896400210,1780,4,2,37,455.0
8691510150,1900,3,2,36,343.5
6163901380,960,2,1,90,244.0
9477000650,1640,3,1,73,397.0
2560800165,850,2,1,64,180.5
5589300495,2150,3,1,114,310.0
2517000600,2780,4,2,35,315.0
5364200477,1030,3,1,88,718.0
7349400100,1930,3,1,63,279.95
1455600062,2080,3,1,100,689.0
629810720,3520,4,2,42,828.0
3395800455,890,2,1,98,150.0
9191201385,1640,3,1,114,505.4
6648150040,4860,5,2,51,1680.0
7211400615,1040,3,1,81,217.45
6870000150,2820,4,2,36,677.0
3324079092,1320,2,1,36,361.0
8901000543,2590,3,2,36,620.0
7428000120,1540,3,1,51,176.0
6675500112,960,3,1,71,330.0
8898701340,1190,3,1,54,290.0
3904921120,2770,4,2,52,711.0
1545806960,1060,3,2,57,295.0
3303990410,4010,5,2,37,1096.5
1862900690,1140,3,1,49,257.5
123039333,1910,4,1,106,240.0
8077210230,2340,4,2,50,645.0
9550200650,1170,2,1,137,499.0
4326000220,1290,3,1,79,321.0
1862400522,1810,3,3,42,449.0
7589200165,1820,3,1,91,515.0
925059042,2220,4,1,62,456.0
2924079044,3830,3,2,63,865.0
5535600110,2920,4,2,37,515.5
1428900033,2630,4,2,36,576.925
1822059382,1320,3,1,44,243.0
3584000180,1400,3,1,72,253.4
7812500180,1600,3,2,40,292.0
984210220,1490,3,1,64,271.5
8682310220,2170,2,1,28,765.0
7586200061,1280,3,2,35,375.0
5127100100,1620,3,1,72,382.88
7856000150,2630,3,1,73,852.5
5076700025,1240,3,1,81,475.0
9221400600,1300,3,1,121,462.0
1924059278,2430,3,1,91,762.4
6163901283,1890,4,1,73,330.0
7504460090,1890,3,1,62,473.0
4154302560,2440,3,1,91,550.0
7905390220,1780,3,1,68,449.5
8691330910,2830,4,2,42,744.0
9169100175,2490,4,1,88,700.0
5706202070,1560,4,1,75,511.1
9478501020,1980,3,2,28,317.95
426069095,2070,3,2,52,542.95
6752000330,1490,3,1,65,490.0
9834200555,3090,4,2,48,760.0
726059344,1580,3,1,79,475.0
8106100085,5190,5,2,53,1702.5
3831250150,2692,3,2,33,435.0
7852020760,1740,3,2,40,399.0
3142600120,1940,3,1,113,627.0
7831800495,2150,4,1,49,346.5
4037000065,1320,3,1,83,412.0
7574910450,3360,4,2,46,845.0
6703700025,1850,3,1,81,373.0
5418500970,2880,4,2,75,725.0
5379806180,2420,6,1,75,376.0
3332000061,2020,3,1,111,552.5
7635800600,2280,5,1,116,365.0
1825079086,3010,4,2,44,700.0
4399200085,2550,4,1,73,315.0
7131300031,1540,4,1,83,262.5
2719100355,2280,3,2,56,660.0
2517010120,2450,4,2,34,340.0
5700000600,2950,5,1,122,660.5
5075400035,690,1,1,112,280.0
5141000571,800,1,1,121,267.0
3664500300,1470,2,1,108,230.0
2607730490,1840,3,2,47,417.0
88000790,1170,3,1,72,252.0
4083303540,2344,5,1,119,791.0
6430500219,1230,1,1,116,415.0
203900610,1150,3,1,74,339.0
6083000123,1140,3,1,98,158.0
2490200620,1660,3,1,83,535.0
9528102870,1080,3,1,121,818.9
2436700610,1720,4,1,90,550.0
7655900031,590,2,1,87,240.0
7011201333,1290,3,2,32,590.0
9412200730,1480,3,1,73,369.3
3024079096,2600,4,1,59,510.0
5423600040,2040,3,2,53,542.5
3291800120,970,3,1,60,262.5
3052700921,2620,6,1,83,900.0
2424059119,4560,4,2,45,1100.0
4335000145,1750,3,1,89,368.0
1980200384,3620,4,2,37,825.0
5637200150,1660,3,1,38,343.5
8864000970,1360,4,1,96,273.5
3885808210,2044,3,2,44,1000.0
7986400265,2370,5,1,114,770.0
9459200120,1170,3,1,115,400.0
1311200120,1660,3,1,77,225.0
3649100031,2020,4,1,85,345.0
2475400120,2530,3,2,39,450.0
6365900065,870,2,1,92,334.85
3959400645,3670,5,1,85,605.0
4139660040,3180,5,2,43,760.0
3241600027,1870,2,1,114,390.0
8946400100,1940,3,2,39,488.0
3625059152,4220,3,1,82,3300.0
624110110,4820,5,2,50,1063.0
522079015,2400,3,2,65,608.0
3204300455,2930,3,2,40,1385.0
5414100040,800,2,1,136,299.95
1930301015,2200,3,2,97,818.0
1898200100,2400,3,1,50,355.0
9471200065,5570,5,2,88,1855.0
510003085,1980,3,3,53,660.0
2579500110,3530,3,1,110,2367.0
1762600090,3430,4,2,56,1211.0
6700390090,1720,3,2,48,255.95
6817801020,1930,3,1,57,475.0
7931000053,2140,4,1,80,362.95
1828000620,1110,3,1,74,452.0
2423400040,1970,3,1,76,315.0
6064800730,1630,3,2,37,330.95
3388300590,2520,5,2,62,535.0
1591600506,2270,4,1,100,479.0
6798100661,1212,3,3,36,340.0
8732800100,1890,4,1,74,312.0
2025701080,1370,3,2,47,305.0
4345000490,1770,3,2,44,270.0
2771104010,1710,3,2,37,529.999
3307700405,1190,2,1,94,587.1
6817800910,1690,3,1,56,459.8
259801140,1680,4,1,74,451.0
1176001293,4340,3,2,47,2475.0
820079101,2040,3,2,57,525.0
40001065,1110,2,1,89,250.0
3330501975,2040,5,2,132,475.0
3021059175,1920,4,1,78,235.0
8092500720,1330,3,1,73,230.0
9828702120,1630,4,1,119,581.0
6751300375,1520,3,1,84,415.0
6751300375,1520,3,1,84,522.5
6073300790,1340,3,1,73,383.0
8074400035,2500,3,1,82,315.0
2254501335,1460,3,2,138,591.0
7504021510,3140,4,2,61,750.0
7625701386,2150,3,1,84,430.0
1775500371,3140,4,1,45,712.0
3244500037,2310,3,1,59,510.0
9828701745,710,2,1,90,480.0
1994200040,1460,3,1,134,538.0
8122100265,730,2,1,111,464.0
7202290180,1440,3,2,39,476.0
4025300360,1130,3,1,93,349.5
2557000540,1810,3,2,59,270.0
9388100015,2710,3,2,62,740.0
6305900300,2740,4,2,50,395.0
7202340530,1690,3,2,36,498.0
7849202296,1470,3,2,41,339.9
255520150,2830,3,2,34,539.0
3578401770,1410,3,1,57,400.0
984000410,2170,3,1,73,225.0
9834200925,1340,3,1,133,330.0
2225039103,2480,3,2,90,1387.8
6445800015,1990,3,1,54,490.0
1311800040,2240,4,1,73,260.0
1473120730,2990,4,2,49,469.9
6820100035,2120,6,1,115,493.0
1824079107,2920,4,2,42,740.0
2891000610,1700,4,1,73,148.9
6600220090,1620,2,2,59,475.0
4447300165,760,2,1,96,415.0
2891000450,1230,3,1,73,229.5
9286000110,4960,5,2,39,1355.0
2558160220,2030,4,1,71,385.0
2422000067,1830,3,1,75,230.0
2887701970,970,2,1,114,425.0
8581400015,1000,2,1,126,189.9
7972603950,750,2,1,97,238.0
7882600332,2620,4,1,90,968.06
5078400210,2220,4,1,86,921.0
1180008355,3000,5,1,82,380.0
2781600195,1060,1,1,105,285.0
3342100995,1980,4,2,42,449.0
2818600115,1600,4,1,94,625.0
8732020720,2000,4,1,62,318.989
1563100557,1310,3,2,38,445.0
9533100145,1120,3,1,88,750.0
3761700067,3320,3,1,61,959.0
8029500360,2370,3,2,50,330.0
7011201106,830,2,2,35,425.0
3235100110,940,3,1,92,280.0
2623089141,2250,4,2,42,476.5
1241500147,2020,3,2,42,556.0
1524079188,5240,4,2,34,1862.0
9262800208,4083,4,2,35,637.0
1062100115,1450,3,1,71,405.0
6381500265,1170,5,1,96,397.0
7203220300,3555,4,2,26,895.99
4027701220,1610,3,2,107,259.0
114100758,960,2,1,85,420.0
9376301110,1680,3,2,32,518.0
9371700085,1380,3,1,98,425.0
2122049096,1040,2,1,67,182.5
546000245,1380,3,1,111,549.9
2783600210,1850,3,1,60,445.0
5210200184,1740,2,1,94,452.0
2125049133,1920,5,1,89,715.0
7940710100,2010,3,2,51,559.0
6072800246,8020,5,2,39,3300.0
5466700450,1860,4,1,63,250.0
1425039029,4390,5,2,32,1230.0
422069067,2380,4,1,80,276.5
2472920740,2880,4,2,53,440.0
2338800100,2820,6,1,100,543.2
3524039060,750,1,1,122,250.0
7539900040,1750,4,1,63,625.0
1646502055,1540,3,1,114,530.1
1025049268,1140,2,2,26,549.9
324059076,1560,4,1,78,430.0
1853080730,2960,3,2,31,835.0
6708200040,2140,4,1,72,409.5
3438501452,1600,4,1,93,329.0
9287802380,2080,4,1,128,940.0
2652501513,1560,3,1,130,539.95
2421059125,2880,4,1,56,579.95
1250202990,2510,5,1,115,881.0
6914700165,960,3,1,124,362.5
920069052,1120,2,1,79,243.95
7853310590,3310,4,2,32,658.0
1898600100,1080,3,1,72,218.25
5611500100,2860,4,2,41,655.0
1796370590,1490,3,1,50,255.0
7831800110,1210,3,1,122,215.0
4218400175,2240,3,1,99,1265.0
5317100750,4575,4,2,114,2920.0
3365900175,1600,3,2,130,424.305
7649900175,2090,4,1,115,494.0
8159600360,2260,4,2,37,560.0
9272202260,1200,3,2,132,130.0
2820069048,2480,4,1,113,468.0
6744700343,2240,5,1,88,480.0
925049318,1550,3,1,114,475.0
6648700150,2130,4,1,73,285.0
510001400,2870,5,1,76,765.0
7606200090,1160,2,1,116,208.0
8562890590,2430,3,2,39,372.0
441000115,900,2,1,93,470.0
3876200330,2830,5,1,73,451.0
1508210100,1620,4,1,66,442.2
2944500330,2510,4,2,49,330.0
4302200625,1790,3,1,91,335.0
2722049246,1640,3,1,45,280.0
142000175,2240,3,1,90,625.0
9558041130,1870,3,2,37,345.0
5112800210,1500,4,1,76,255.95
2461900850,1490,4,1,122,570.0
647100096,2230,3,2,80,685.0
2787311110,1710,3,1,66,273.148
1545801500,1620,3,2,51,246.5
3811300110,2250,5,1,57,349.95
7519001321,1700,4,1,114,545.0
8641500252,1502,3,3,35,403.0
8562891240,1900,4,2,37,299.95
8644210110,3320,3,1,50,792.0
8024202380,1980,5,1,111,418.0
5006000035,1670,4,1,96,332.5
421069081,2235,3,1,65,337.0
5053300015,1070,2,1,91,212.0
8857320120,1800,2,2,61,542.0
7852110690,2980,4,2,40,622.5
6084600330,1670,3,1,55,260.0
5561000330,2620,3,1,63,525.0
2225059273,5470,5,2,64,975.0
1370803445,3080,4,1,99,1140.0
1236300268,940,3,1,76,500.0
7752700110,1870,5,1,79,554.0
2781250230,2070,4,2,36,343.0
4027701055,950,2,1,31,515.0
2755200040,1290,2,1,118,492.0
2193320450,2570,4,1,56,655.0
2895550330,1600,3,2,40,290.0
8712100790,2550,4,2,130,952.5
7883603700,1010,2,1,99,235.0
3438502731,1720,3,1,85,323.0
2025049161,2200,3,2,32,1050.0
1222029077,384,0,1,37,265.0
5706500385,1400,2,1,99,200.0
4024101254,1830,3,1,72,419.995
7923250090,3110,3,1,60,1500.0
6675500082,1600,3,2,53,455.0
4046710180,3600,3,2,44,660.0
1771000760,1390,3,1,72,319.0
3421069044,2092,3,1,59,390.0
6600000330,1200,3,1,88,718.5
2041000025,1090,2,1,114,474.0
2215500230,2140,4,2,95,615.75
6639900176,2010,3,2,46,551.0
104510180,1500,3,1,56,230.0
7202360760,3500,4,2,36,790.0
3879901285,2660,3,3,33,1230.0
1559900110,1440,3,2,45,325.0
7202260040,2780,4,2,39,705.0
7334600730,1580,4,2,61,259.0
1723049419,1250,3,1,81,306.0
3438501081,970,3,1,112,315.0
2916200054,1100,3,1,88,392.5
3024059149,3240,4,2,72,1065.0
1862400528,1290,2,3,41,350.5
6329000385,3810,4,2,102,825.0
7812800215,1500,4,1,96,235.0
2324079057,2660,3,1,64,650.0
1982201485,2400,4,1,76,675.0
740500040,1860,4,1,85,265.0
3025049052,1450,2,1,116,822.5
5244801255,2260,3,2,84,705.0
2397101606,5540,6,2,131,2630.0
7234601445,1300,2,1,97,685.0
3693901105,1610,4,2,94,630.0
3124059006,3820,4,2,50,1250.0
2523039310,1820,4,1,64,359.0
5469650040,5820,4,2,47,784.5
5021900945,2470,3,2,79,850.0
1152700220,3040,3,2,35,410.0
1423900220,1120,4,1,74,252.0
3425059066,1880,5,1,85,618.0
5347200165,1070,3,1,93,265.0
5145100300,1560,3,1,71,465.0
6141100395,870,2,1,93,240.0
5153200506,1000,3,1,81,217.0
9122000385,2520,4,1,131,415.0
3279000120,1700,2,1,60,274.0
3438503223,2150,5,1,37,420.0
6788201240,1590,4,1,115,1062.5
4139900120,4670,4,2,51,1415.0
1868900775,1800,3,1,98,618.5
764000180,1670,3,1,84,295.0
3578400910,1010,3,1,60,400.0
5631500191,2550,3,2,38,595.0
6448000100,3700,4,1,64,1728.0
1545801340,1350,3,1,53,261.0
5244800915,1660,5,1,111,780.0
4217400590,1390,3,1,93,589.0
1683600110,1720,3,1,59,230.0
3630090110,2980,4,2,34,690.0
1785400210,2190,4,2,59,524.0
3319500317,1230,2,2,29,380.0
2492200256,1000,3,1,95,357.5
3797300110,2500,3,1,46,330.0
1870400615,2240,5,1,120,635.0
8823901445,2820,9,2,122,934.0
3630000150,1400,2,2,35,358.5
5727500301,1470,3,1,85,401.0
4167960330,1820,3,1,48,270.0
2484700155,2060,4,1,86,705.0
4046700300,1670,3,1,52,325.0
4365200865,1540,3,1,131,384.95
6713700205,1210,3,1,87,310.0
293800900,3430,4,2,48,829.95
3375800220,2550,3,2,38,353.0
8898700820,1060,2,1,59,170.5
2725069156,3670,4,2,41,885.25
8043700300,4420,4,2,39,2700.0
2372800100,1550,3,1,83,245.0
7518501822,1190,3,3,32,469.0
1928300620,1300,3,1,113,455.0
1402950100,2430,4,2,38,305.0
2616800600,4290,7,1,58,840.0
2597530760,3500,5,2,44,905.0
7345200650,1680,3,1,72,219.2
259800750,1250,3,1,75,455.0
723049197,1020,2,1,100,195.0
2883200775,1510,3,2,138,799.0
3995700245,910,2,1,92,285.0
1775900220,1320,3,1,61,300.0
7999600180,900,2,1,122,83.0
6145601745,890,2,1,112,220.0
818500100,1240,2,2,54,174.5
3904920730,2960,4,2,53,695.0
3211000040,1020,3,1,81,255.0
9557300040,2590,5,1,67,539.0
7011201482,1100,2,1,115,552.7
5315100667,1300,3,1,88,571.5
8598900157,1200,3,1,90,263.7
1346300150,7710,8,3,136,3300.0
9268710220,1390,2,2,54,186.95
2224079086,1430,3,2,55,520.0
1761600150,1250,3,1,71,358.0
2123049086,840,2,1,92,210.0
4389201095,5020,5,2,33,3650.0
2802200100,2060,4,2,57,543.0
6706000040,2000,4,1,80,330.0
9828701690,1530,3,1,133,529.0
7891600165,700,1,1,133,295.0
1238500978,950,3,1,78,365.0
8673400141,1380,3,3,35,473.0
9421500150,1830,3,1,80,403.5
148000035,1790,3,1,130,544.0
2436700395,1340,3,1,113,621.0
8010100040,1520,3,2,132,672.6
1193000220,1370,2,1,90,689.8
8827901415,1470,3,1,122,613.0
7732410220,2500,4,2,53,808.0
415100015,1060,3,1,84,301.0
2130400150,1210,3,1,53,340.0
1555200590,920,3,1,77,206.0
2174503500,1340,3,1,80,550.0
6371500120,960,2,1,128,325.0
3904900610,1630,3,2,54,475.0
9527000490,1840,3,1,64,432.1
2457200120,3085,3,1,81,359.0
3501600100,920,3,1,114,490.0
1245001295,2260,4,1,93,648.36
9536601295,1730,3,1,122,340.0
2205700180,1610,3,1,85,545.0
623049232,550,2,1,88,115.0
9413600100,2400,3,1,72,705.64
6064800410,1960,3,2,37,300.0
8964800975,3190,4,1,91,1650.0
4473400155,3160,4,2,41,1137.5
7657000210,1550,3,1,96,280.0
8732040180,1930,4,1,59,245.0
9547202950,1170,4,1,115,564.0
1370802770,2520,3,1,86,849.0
3885803465,1220,3,1,76,698.0
2896610210,960,3,1,69,319.0
3760500455,4110,3,1,40,1450.0
3324069541,3310,4,2,48,695.0
3600072,2220,4,1,89,680.0
2722049218,2250,4,2,55,287.5
1225039052,1510,3,2,39,465.0
8807810090,1350,3,1,59,335.0
9508850120,2420,4,1,59,602.0
5126300650,2950,3,2,37,482.0
6303400965,1260,5,1,122,220.0
7116500925,1700,4,1,62,206.0
9241900115,3320,4,2,86,1100.0
7202330410,1470,3,2,37,491.15
5151600300,2500,4,1,65,390.0
1332200100,2641,4,2,42,393.0
1939130730,2260,4,2,48,635.0
472000015,1160,2,1,103,490.0
3667500015,3680,4,2,110,770.0
6430000945,1615,2,1,134,665.0
322059161,1250,3,1,75,287.0
7905200205,1230,3,1,116,410.0
1772600665,2510,3,1,115,562.0
203101530,1540,2,2,57,475.0
820000018,1860,3,3,39,387.5
1560800110,2700,5,1,78,580.0
2869200110,3290,3,2,40,930.0
6151800300,2700,3,1,92,625.0
4475000180,1570,3,1,41,325.0
3223059206,1950,3,1,80,235.0
5102400025,1380,2,1,109,450.0
194000145,2410,4,1,131,745.0
5560000540,1200,4,1,79,223.0
3326049077,1770,4,1,103,630.0
3126049517,1540,3,3,32,413.45
2568200740,2860,5,2,35,720.0
2622059138,1740,3,1,67,339.0
6738700205,2830,4,1,121,1115.5
1778350150,4280,5,2,44,839.0
6613000930,3890,4,2,117,2950.0
324069058,2340,4,1,74,568.0
4345300180,1410,3,1,46,269.0
7525100590,1350,2,1,66,382.0
955000453,1100,2,2,31,574.0
7852150720,2070,3,2,38,405.0
9545220100,2360,3,1,53,572.0
7504000230,2760,4,2,64,675.0
7657000540,1220,4,1,96,165.0
7657000540,1220,4,1,96,260.0
7893203770,1220,3,1,87,196.0
8035350120,3020,3,2,37,515.0
8820902350,3470,4,2,61,810.0
5089700300,2380,4,2,63,365.65
7234601541,2260,3,2,38,651.0
7972603931,720,2,1,97,240.0
318390180,1730,3,1,36,299.0
2597520900,2660,3,2,52,768.0
5652600556,1030,2,1,116,397.38
8935100100,2890,4,1,95,476.0
4154301371,890,3,1,83,315.0
